unique_id,indicator_id,name,measure,measure_info,geo_type_name,geo_join_id,geo_place_name,time_period,start_date,data_value,id,x_center,y_center,intplon10,intplat10
176005,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,101,Kingsbridge - Riverdale,Summer 2012,6/1/2012,14.76,101,-73.9030325665384,40.89127053590596,-73.9030325665384,40.89127053590596
602702,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,101,Kingsbridge - Riverdale,Annual Average 2018,1/1/2018,15.77,101,-73.9030325665384,40.89127053590596,-73.9030325665384,40.89127053590596
176611,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301,Washington Heights,Annual Average 2011,12/1/2010,25.56,301,-73.93744881682433,40.8474482359553,-73.93744881682433,40.8474482359553
176527,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301,Washington Heights,Annual Average 2009,12/1/2008,28.5,301,-73.93744881682433,40.8474482359553,-73.93744881682433,40.8474482359553
742162,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101,Kingsbridge - Riverdale,Winter 2020-21,12/1/2020,6.37,101,-73.9030325665384,40.89127053590596,-73.9030325665384,40.89127053590596
740894,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,101,Kingsbridge - Riverdale,Summer 2021,6/1/2021,10.78,101,-73.9030325665384,40.89127053590596,-73.9030325665384,40.89127053590596
336511,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,201,Greenpoint,Annual Average 2015,1/1/2015,21.69,201,-73.94568745897314,40.71834411437869,-73.94568745897314,40.71834411437869
176600,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,201,Greenpoint,Annual Average 2011,12/1/2010,25.84,201,-73.94568745897314,40.71834411437869,-73.94568745897314,40.71834411437869
176516,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,201,Greenpoint,Annual Average 2009,12/1/2008,26.95,201,-73.94568745897314,40.71834411437869,-73.94568745897314,40.71834411437869
176509,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,101,Kingsbridge - Riverdale,Annual Average 2009,12/1/2008,23.2,101,-73.9030325665384,40.89127053590596,-73.9030325665384,40.89127053590596
212416,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,101,Kingsbridge - Riverdale,Summer 2014,6/1/2014,13.55,101,-73.9030325665384,40.89127053590596,-73.9030325665384,40.89127053590596
336490,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,101,Kingsbridge - Riverdale,Annual Average 2015,1/1/2015,17.82,101,-73.9030325665384,40.89127053590596,-73.9030325665384,40.89127053590596
667057,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,101,Kingsbridge - Riverdale,Annual Average 2020,1/1/2020,15.9,101,-73.9030325665384,40.89127053590596,-73.9030325665384,40.89127053590596
649664,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101,Kingsbridge - Riverdale,Summer 2019,6/1/2019,7.78,101,-73.9030325665384,40.89127053590596,-73.9030325665384,40.89127053590596
669837,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101,Kingsbridge - Riverdale,Winter 2019-20,12/1/2019,6.37,101,-73.9030325665384,40.89127053590596,-73.9030325665384,40.89127053590596
177895,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101,Kingsbridge - Riverdale,Summer 2012,6/1/2012,10.15,101,-73.9030325665384,40.89127053590596,-73.9030325665384,40.89127053590596
177937,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101,Kingsbridge - Riverdale,Summer 2013,6/1/2013,10.01,101,-73.9030325665384,40.89127053590596,-73.9030325665384,40.89127053590596
410737,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101,Kingsbridge - Riverdale,Annual Average 2016,12/31/2015,7.5,101,-73.9030325665384,40.89127053590596,-73.9030325665384,40.89127053590596
178490,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,201,Greenpoint,Annual Average 2011,12/1/2010,11.51,201,-73.94568745897314,40.71834411437869,-73.94568745897314,40.71834411437869
212812,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,301,Washington Heights,Summer 2014,6/1/2014,8.88,301,-73.93744881682433,40.8474482359553,-73.93744881682433,40.8474482359553
669817,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,201,Greenpoint,Annual Average 2020,1/1/2020,7.04,201,-73.94568745897314,40.71834411437869,-73.94568745897314,40.71834411437869
649686,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,201,Greenpoint,Winter 2018-19,12/1/2018,9.24,201,-73.94568745897314,40.71834411437869,-73.94568745897314,40.71834411437869
178406,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,201,Greenpoint,Annual Average 2009,12/1/2008,11.93,201,-73.94568745897314,40.71834411437869,-73.94568745897314,40.71834411437869
212801,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,201,Greenpoint,Summer 2014,6/1/2014,10.37,201,-73.94568745897314,40.71834411437869,-73.94568745897314,40.71834411437869
333995,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,208,Canarsie - Flatlands,Summer 2015,6/1/2015,8.97,208,-73.92639017652468,40.61705613411681,-73.92639017652468,40.61705613411681
649706,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,208,Canarsie - Flatlands,Summer 2019,6/1/2019,7.71,208,-73.92639017652468,40.61705613411681,-73.92639017652468,40.61705613411681
669795,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,208,Canarsie - Flatlands,Winter 2019-20,12/1/2019,6.85,208,-73.92639017652468,40.61705613411681,-73.92639017652468,40.61705613411681
742181,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,107,Hunts Point - Mott Haven,Summer 2021,6/1/2021,8.97,107,-73.89868389369903,40.81602264086559,-73.89868389369903,40.81602264086559
333991,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,207,East Flatbush - Flatbush,Annual Average 2015,1/1/2015,8.59,207,-73.94349018716304,40.64185672186541,-73.94349018716304,40.64185672186541
212807,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,207,East Flatbush - Flatbush,Summer 2014,6/1/2014,8.74,207,-73.94349018716304,40.64185672186541,-73.94349018716304,40.64185672186541
649704,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,207,East Flatbush - Flatbush,Winter 2018-19,12/1/2018,6.91,207,-73.94349018716304,40.64185672186541,-73.94349018716304,40.64185672186541
669799,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,207,East Flatbush - Flatbush,Annual Average 2020,1/1/2020,5.97,207,-73.94349018716304,40.64185672186541,-73.94349018716304,40.64185672186541
177953,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,210,Coney Island - Sheepshead Bay,Summer 2013,6/1/2013,9.71,210,-73.95831164702926,40.593334564339514,-73.95831164702926,40.593334564339514
178509,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,309,Union Square - Lower East Side,Annual Average 2011,12/1/2010,11.44,309,-73.98233287404096,40.7243103612541,-73.98233287404096,40.7243103612541
178498,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,209,Bensonhurst - Bay Ridge,Annual Average 2011,12/1/2010,9.78,209,-74.01297834365946,40.60924532364142,-74.01297834365946,40.60924532364142
178414,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,209,Bensonhurst - Bay Ridge,Annual Average 2009,12/1/2008,9.91,209,-74.01297834365946,40.60924532364142,-74.01297834365946,40.60924532364142
333997,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,209,Bensonhurst - Bay Ridge,Annual Average 2015,1/1/2015,8.13,209,-74.01297834365946,40.60924532364142,-74.01297834365946,40.60924532364142
212810,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,210,Coney Island - Sheepshead Bay,Summer 2014,6/1/2014,7.99,210,-73.95831164702926,40.593334564339514,-73.95831164702926,40.593334564339514
177900,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,106,High Bridge - Morrisania,Summer 2012,6/1/2012,11.03,106,-73.91651340285628,40.8270721082092,-73.91651340285628,40.8270721082092
177942,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,106,High Bridge - Morrisania,Summer 2013,6/1/2013,10.95,106,-73.91651340285628,40.8270721082092,-73.91651340285628,40.8270721082092
410752,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,106,High Bridge - Morrisania,Annual Average 2016,12/31/2015,8.16,106,-73.91651340285628,40.8270721082092,-73.91651340285628,40.8270721082092
605678,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,106,High Bridge - Morrisania,Annual Average 2018,1/1/2018,7.68,106,-73.91651340285628,40.8270721082092,-73.91651340285628,40.8270721082092
178489,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,107,Hunts Point - Mott Haven,Annual Average 2011,12/1/2010,11.24,107,-73.89868389369903,40.81602264086559,-73.89868389369903,40.81602264086559
212800,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,107,Hunts Point - Mott Haven,Summer 2014,6/1/2014,7.64,107,-73.89868389369903,40.81602264086559,-73.89868389369903,40.81602264086559
333970,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,107,Hunts Point - Mott Haven,Annual Average 2015,1/1/2015,9.62,107,-73.89868389369903,40.81602264086559,-73.89868389369903,40.81602264086559
669820,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,107,Hunts Point - Mott Haven,Annual Average 2020,1/1/2020,6.36,107,-73.89868389369903,40.81602264086559,-73.89868389369903,40.81602264086559
178497,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,208,Canarsie - Flatlands,Annual Average 2011,12/1/2010,9.55,208,-73.92639017652468,40.61705613411681,-73.92639017652468,40.61705613411681
177909,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,208,Canarsie - Flatlands,Summer 2012,6/1/2012,9.95,208,-73.92639017652468,40.61705613411681,-73.92639017652468,40.61705613411681
669793,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,209,Bensonhurst - Bay Ridge,Annual Average 2020,1/1/2020,5.93,209,-74.01297834365946,40.60924532364142,-74.01297834365946,40.60924532364142
649710,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,209,Bensonhurst - Bay Ridge,Winter 2018-19,12/1/2018,6.85,209,-74.01297834365946,40.60924532364142,-74.01297834365946,40.60924532364142
178499,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,210,Coney Island - Sheepshead Bay,Annual Average 2011,12/1/2010,9.44,210,-73.95831164702926,40.593334564339514,-73.95831164702926,40.593334564339514
177951,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,208,Canarsie - Flatlands,Summer 2013,6/1/2013,9.85,208,-73.92639017652468,40.61705613411681,-73.92639017652468,40.61705613411681
605705,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,208,Canarsie - Flatlands,Annual Average 2018,1/1/2018,6.7,208,-73.92639017652468,40.61705613411681,-73.92639017652468,40.61705613411681
315655,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,µg/m3,UHF42,211,Williamsburg - Bushwick,2011,1/1/2011,2.1,211,-73.93449983512174,40.699969967513496,-73.93449983512174,40.699969967513496
315607,646,Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,UHF42,211,Williamsburg - Bushwick,2011,1/1/2011,1.4,211,-73.93449983512174,40.699969967513496,-73.93449983512174,40.699969967513496
799790,646,Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,UHF42,211,Williamsburg - Bushwick,2014,1/1/2014,0.99,211,-73.93449983512174,40.699969967513496,-73.93449983512174,40.699969967513496
799814,646,Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,UHF42,504,South Beach - Tottenville,2014,1/1/2014,0.6,504,-74.18818998963445,40.54911561544826,-74.18818998963445,40.54911561544826
799804,646,Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,UHF42,404,Bayside - Little Neck,2014,1/1/2014,0.86,404,-73.7641660406436,40.75733275472542,-73.7641660406436,40.75733275472542
315621,646,Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,UHF42,404,Bayside - Little Neck,2011,1/1/2011,1.2,404,-73.7641660406436,40.75733275472542,-73.7641660406436,40.75733275472542
151537,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,204,East New York,2009-2011,1/1/2009,29.8,204,-73.8789978120633,40.66748292097141,-73.8789978120633,40.66748292097141
151441,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,204,East New York,2009-2011,1/1/2009,164,204,-73.8789978120633,40.66748292097141,-73.8789978120633,40.66748292097141
151434,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,104,Pelham - Throgs Neck,2009-2011,1/1/2009,116,104,-73.86130183823607,40.832515869157724,-73.86130183823607,40.832515869157724
151530,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,104,Pelham - Throgs Neck,2009-2011,1/1/2009,34.2,104,-73.86130183823607,40.832515869157724,-73.86130183823607,40.832515869157724
151452,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,304,Upper West Side,2009-2011,1/1/2009,69.8,304,-73.9716382068666,40.79339632479525,-73.9716382068666,40.79339632479525
151558,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,404,Bayside - Little Neck,2009-2011,1/1/2009,8.5,404,-73.7641660406436,40.75733275472542,-73.7641660406436,40.75733275472542
151681,644,Annual vehicle miles travelled (cars),million miles,per km2,UHF42,204,East New York,2005,1/1/2005,17.7,204,-73.8789978120633,40.66748292097141,-73.8789978120633,40.66748292097141
151692,644,Annual vehicle miles travelled (cars),million miles,per km2,UHF42,304,Upper West Side,2005,1/1/2005,47.2,304,-73.9716382068666,40.79339632479525,-73.9716382068666,40.79339632479525
325346,644,Annual vehicle miles travelled (cars),million miles,per km2,UHF42,504,South Beach - Tottenville,2016,1/1/2016,6.4,504,-74.18818998963445,40.54911561544826,-74.18818998963445,40.54911561544826
151702,644,Annual vehicle miles travelled (cars),million miles,per km2,UHF42,404,Bayside - Little Neck,2005,1/1/2005,31.7,404,-73.7641660406436,40.75733275472542,-73.7641660406436,40.75733275472542
325326,644,Annual vehicle miles travelled (cars),million miles,per km2,UHF42,304,Upper West Side,2016,1/1/2016,46.5,304,-73.9716382068666,40.79339632479525,-73.9716382068666,40.79339632479525
151674,644,Annual vehicle miles travelled (cars),million miles,per km2,UHF42,104,Pelham - Throgs Neck,2005,1/1/2005,20.6,104,-73.86130183823607,40.832515869157724,-73.86130183823607,40.832515869157724
325308,644,Annual vehicle miles travelled (cars),million miles,per km2,UHF42,104,Pelham - Throgs Neck,2016,1/1/2016,21.9,104,-73.86130183823607,40.832515869157724,-73.86130183823607,40.832515869157724
325336,644,Annual vehicle miles travelled (cars),million miles,per km2,UHF42,404,Bayside - Little Neck,2016,1/1/2016,31.9,404,-73.7641660406436,40.75733275472542,-73.7641660406436,40.75733275472542
151722,645,Annual vehicle miles travelled (trucks),million miles,per km2,UHF42,104,Pelham - Throgs Neck,2005,1/1/2005,2.1,104,-73.86130183823607,40.832515869157724,-73.86130183823607,40.832515869157724
336522,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,204,East New York,Winter 2014-15,12/1/2014,24.99,204,-73.8789978120633,40.66748292097141,-73.8789978120633,40.66748292097141
175458,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,504,South Beach - Tottenville,Winter 2012-13,12/1/2012,16.82,504,-74.18818998963445,40.54911561544826,-74.18818998963445,40.54911561544826
177147,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,202,Downtown - Heights - Slope,Winter 2008-09,12/1/2008,14.16,202,-73.99460882166707,40.675028416832504,-73.99460882166707,40.675028416832504
212669,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,102,Northeast Bronx,Winter 2013-14,12/1/2013,12.2,102,-73.84027185965394,40.87804606940909,-73.84027185965394,40.87804606940909
605668,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,102,Northeast Bronx,Winter 2017-18,12/1/2017,8.13,102,-73.84027185965394,40.87804606940909,-73.84027185965394,40.87804606940909
649666,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,102,Northeast Bronx,Annual Average 2019,1/1/2019,6.68,102,-73.84027185965394,40.87804606940909,-73.84027185965394,40.87804606940909
547372,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,102,Northeast Bronx,Annual Average 2017,1/1/2017,7.46,102,-73.84027185965394,40.87804606940909,-73.84027185965394,40.87804606940909
742167,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,102,Northeast Bronx,Annual Average 2021,1/1/2021,6.49,102,-73.84027185965394,40.87804606940909,-73.84027185965394,40.87804606940909
175425,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,202,Downtown - Heights - Slope,Winter 2012-13,12/1/2012,28.16,202,-73.99460882166707,40.675028416832504,-73.99460882166707,40.675028416832504
176559,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,202,Downtown - Heights - Slope,Annual Average 2010,12/1/2009,26.46,202,-73.99460882166707,40.675028416832504,-73.99460882166707,40.675028416832504
176552,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,102,Northeast Bronx,Annual Average 2010,12/1/2009,20.21,102,-73.84027185965394,40.87804606940909,-73.84027185965394,40.87804606940909
175418,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,102,Northeast Bronx,Winter 2012-13,12/1/2012,22.24,102,-73.84027185965394,40.87804606940909,-73.84027185965394,40.87804606940909
336494,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,102,Northeast Bronx,Summer 2015,6/1/2015,15.79,102,-73.84027185965394,40.87804606940909,-73.84027185965394,40.87804606940909
336515,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,202,Downtown - Heights - Slope,Summer 2015,6/1/2015,17.42,202,-73.99460882166707,40.675028416832504,-73.99460882166707,40.675028416832504
643322,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,102,Northeast Bronx,Summer 2019,6/1/2019,12.28,102,-73.84027185965394,40.87804606940909,-73.84027185965394,40.87804606940909
667064,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,102,Northeast Bronx,Winter 2019-20,12/1/2019,21.91,102,-73.84027185965394,40.87804606940909,-73.84027185965394,40.87804606940909
178575,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,202,Downtown - Heights - Slope,Annual Average 2013,12/1/2012,9.46,202,-73.99460882166707,40.675028416832504,-73.99460882166707,40.675028416832504
177231,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,202,Downtown - Heights - Slope,Winter 2010-11,12/1/2010,13.85,202,-73.99460882166707,40.675028416832504,-73.99460882166707,40.675028416832504
176055,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,202,Downtown - Heights - Slope,Summer 2013,6/1/2013,19.95,202,-73.99460882166707,40.675028416832504,-73.99460882166707,40.675028416832504
176006,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,102,Northeast Bronx,Summer 2012,6/1/2012,16.25,102,-73.84027185965394,40.87804606940909,-73.84027185965394,40.87804606940909
176048,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,102,Northeast Bronx,Summer 2013,6/1/2013,14.27,102,-73.84027185965394,40.87804606940909,-73.84027185965394,40.87804606940909
643344,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,202,Downtown - Heights - Slope,Winter 2018-19,12/1/2018,24.83,202,-73.99460882166707,40.675028416832504,-73.99460882166707,40.675028416832504
742165,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,102,Northeast Bronx,Winter 2020-21,12/1/2020,6.32,102,-73.84027185965394,40.87804606940909,-73.84027185965394,40.87804606940909
412453,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,202,Downtown - Heights - Slope,Annual Average 2016,12/31/2015,21.65,202,-73.99460882166707,40.675028416832504,-73.99460882166707,40.675028416832504
740897,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,102,Northeast Bronx,Summer 2021,6/1/2021,12.38,102,-73.84027185965394,40.87804606940909,-73.84027185965394,40.87804606940909
333973,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,201,Greenpoint,Annual Average 2015,1/1/2015,10.49,201,-73.94568745897314,40.71834411437869,-73.94568745897314,40.71834411437869
649719,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,301,Washington Heights,Winter 2018-19,12/1/2018,7.76,301,-73.93744881682433,40.8474482359553,-73.93744881682433,40.8474482359553
178417,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,301,Washington Heights,Annual Average 2009,12/1/2008,11.55,301,-73.93744881682433,40.8474482359553,-73.93744881682433,40.8474482359553
742163,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101,Kingsbridge - Riverdale,Summer 2021,6/1/2021,8.68,101,-73.9030325665384,40.89127053590596,-73.9030325665384,40.89127053590596
178483,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101,Kingsbridge - Riverdale,Annual Average 2011,12/1/2010,10.65,101,-73.9030325665384,40.89127053590596,-73.9030325665384,40.89127053590596
178399,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101,Kingsbridge - Riverdale,Annual Average 2009,12/1/2008,11.03,101,-73.9030325665384,40.89127053590596,-73.9030325665384,40.89127053590596
212794,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101,Kingsbridge - Riverdale,Summer 2014,6/1/2014,8.65,101,-73.9030325665384,40.89127053590596,-73.9030325665384,40.89127053590596
667105,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,202,Downtown - Heights - Slope,Annual Average 2020,1/1/2020,18.26,202,-73.99460882166707,40.675028416832504,-73.99460882166707,40.675028416832504
177273,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,202,Downtown - Heights - Slope,Winter 2011-12,12/1/2011,10.44,202,-73.99460882166707,40.675028416832504,-73.99460882166707,40.675028416832504
177189,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,202,Downtown - Heights - Slope,Winter 2009-10,12/1/2009,10.67,202,-73.99460882166707,40.675028416832504,-73.99460882166707,40.675028416832504
176510,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,102,Northeast Bronx,Annual Average 2009,12/1/2008,22.39,102,-73.84027185965394,40.87804606940909,-73.84027185965394,40.87804606940909
176594,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,102,Northeast Bronx,Annual Average 2011,12/1/2010,21.06,102,-73.84027185965394,40.87804606940909,-73.84027185965394,40.87804606940909
212417,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,102,Northeast Bronx,Summer 2014,6/1/2014,15.4,102,-73.84027185965394,40.87804606940909,-73.84027185965394,40.87804606940909
336493,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,102,Northeast Bronx,Annual Average 2015,1/1/2015,19.52,102,-73.84027185965394,40.87804606940909,-73.84027185965394,40.87804606940909
177861,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,202,Downtown - Heights - Slope,Summer 2011,6/1/2011,12.26,202,-73.99460882166707,40.675028416832504,-73.99460882166707,40.675028416832504
410759,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,202,Downtown - Heights - Slope,Winter 2015-16,12/1/2015,9.84,202,-73.99460882166707,40.675028416832504,-73.99460882166707,40.675028416832504
178533,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,202,Downtown - Heights - Slope,Annual Average 2012,12/1/2011,9.9,202,-73.99460882166707,40.675028416832504,-73.99460882166707,40.675028416832504
333956,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,102,Northeast Bronx,Summer 2015,6/1/2015,9.73,102,-73.84027185965394,40.87804606940909,-73.84027185965394,40.87804606940909
649667,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,102,Northeast Bronx,Summer 2019,6/1/2019,7.7,102,-73.84027185965394,40.87804606940909,-73.84027185965394,40.87804606940909
669834,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,102,Northeast Bronx,Winter 2019-20,12/1/2019,6.66,102,-73.84027185965394,40.87804606940909,-73.84027185965394,40.87804606940909
177903,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,202,Downtown - Heights - Slope,Summer 2012,6/1/2012,11.12,202,-73.99460882166707,40.675028416832504,-73.99460882166707,40.675028416832504
177938,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,102,Northeast Bronx,Summer 2013,6/1/2013,10.17,102,-73.84027185965394,40.87804606940909,-73.84027185965394,40.87804606940909
410740,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,102,Northeast Bronx,Annual Average 2016,12/31/2015,7.55,102,-73.84027185965394,40.87804606940909,-73.84027185965394,40.87804606940909
742166,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,102,Northeast Bronx,Summer 2021,6/1/2021,8.54,102,-73.84027185965394,40.87804606940909,-73.84027185965394,40.87804606940909
178506,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,306,Chelsea - Clinton,Annual Average 2011,12/1/2010,13.27,306,-73.99525390231881,40.75195151234914,-73.99525390231881,40.75195151234914
178491,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,202,Downtown - Heights - Slope,Annual Average 2011,12/1/2010,11.14,202,-73.99460882166707,40.675028416832504,-73.99460882166707,40.675028416832504
178484,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,102,Northeast Bronx,Annual Average 2011,12/1/2010,10.48,102,-73.84027185965394,40.87804606940909,-73.84027185965394,40.87804606940909
212795,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,102,Northeast Bronx,Summer 2014,6/1/2014,8.71,102,-73.84027185965394,40.87804606940909,-73.84027185965394,40.87804606940909
333955,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,102,Northeast Bronx,Annual Average 2015,1/1/2015,9.13,102,-73.84027185965394,40.87804606940909,-73.84027185965394,40.87804606940909
669835,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,102,Northeast Bronx,Annual Average 2020,1/1/2020,5.95,102,-73.84027185965394,40.87804606940909,-73.84027185965394,40.87804606940909
410743,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,103,Fordham - Bronx Pk,Annual Average 2016,12/31/2015,7.57,103,-73.87451533752966,40.87957780709896,-73.87451533752966,40.87957780709896
605669,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,103,Fordham - Bronx Pk,Annual Average 2018,1/1/2018,7.19,103,-73.87451533752966,40.87957780709896,-73.87451533752966,40.87957780709896
742169,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,103,Fordham - Bronx Pk,Summer 2021,6/1/2021,8.67,103,-73.87451533752966,40.87957780709896,-73.87451533752966,40.87957780709896
334042,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,403,Flushing - Clearview,Annual Average 2015,1/1/2015,8.45,403,-73.81878986342147,40.76976437154366,-73.81878986342147,40.76976437154366
669772,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,305,Upper East Side,Annual Average 2020,1/1/2020,6.72,305,-73.95547486640166,40.773090937341806,-73.95547486640166,40.773090937341806
178505,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,305,Upper East Side,Annual Average 2011,12/1/2010,12.1,305,-73.95547486640166,40.773090937341806,-73.95547486640166,40.773090937341806
